enhancer_name	drug_name	NES	NPL	PL	MI	regulation	Mutation.Status	Methylation.Status	CNV.Status	regualation_class
chr7:33943577-33943776	lomustine	1.32982015447802	0.646	5	2.05854513077093	Promotion	Non_mutation	Hypermethylation	Non_CNV	Downregulated
chr7:33943577-33943776	pha-00846566e	1.32942534568906	NA	NA	1.32942534568906	Promotion	Non_mutation	Hypermethylation	Non_CNV	Downregulated
chr8:10725251-10725387	hesperidin	1.87247364709168	0.001	2	1872.47364709168	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr8:10725251-10725387	dexamethasone	1.58000241652958	0.001	2	1580.00241652958	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr8:10725251-10725387	rimexolone	1.53073401334734	0.001	2	1530.73401334734	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr8:10725251-10725387	dihydroergocristine	1.50682998335434	0.001	2	1506.82998335434	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr8:10725251-10725387	spironolactone	1.49360052343049	0.001	2	1493.60052343049	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr8:12615021-12615285	spiperone	2.04181922410163	0.001	2	2041.81922410163	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr8:12615021-12615285	gemfibrozil	1.8070107130038	0.001	2	1807.0107130038	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr8:12615021-12615285	mefloquine	1.80164498734608	0.001	2	1801.64498734608	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr8:12615021-12615285	oxymetazoline	1.74524546244269	0.001	2	1745.24546244269	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr8:12615021-12615285	irinotecan	1.74300988136251	0.001	2	1743.00988136251	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr8:12615395-12615750	sulpiride	1.68975809364442	0.001	2	1689.75809364442	Promotion	Non_mutation	Hypermethylation	Del	Downregulated
chr8:12615395-12615750	dexamethasone	1.59692143190839	0.001	2	1596.92143190839	Promotion	Non_mutation	Hypermethylation	Del	Downregulated
chr8:12615395-12615750	clindamycin	1.39323954605633	0.02	3	69.6619773028165	Promotion	Non_mutation	Hypermethylation	Del	Downregulated
chr8:12615395-12615750	famotidine	1.52682648542352	0.04	3	38.170662135588	Promotion	Non_mutation	Hypermethylation	Del	Downregulated
chr8:12615395-12615750	syrosingopine	1.46074745237875	0.048	3	30.432238591224	Promotion	Non_mutation	Hypermethylation	Del	Downregulated
chr8:144107532-144108153	mianserin	1.76418104101627	0.001	2	1764.18104101627	Promotion	Non_mutation	Hypermethylation	Amp	Downregulated
chr8:144107532-144108153	dexamethasone	1.64098783477663	0.001	2	1640.98783477663	Promotion	Non_mutation	Hypermethylation	Amp	Downregulated
chr8:144107532-144108153	amitriptyline	1.62145912950082	0.001	2	1621.45912950082	Promotion	Non_mutation	Hypermethylation	Amp	Downregulated
chr8:144107532-144108153	tetracycline	1.60726001291459	0.001	2	1607.26001291459	Promotion	Non_mutation	Hypermethylation	Amp	Downregulated
chr8:144107532-144108153	irinotecan	1.59828168391231	0.001	2	1598.28168391231	Promotion	Non_mutation	Hypermethylation	Amp	Downregulated
chr8:22535910-22536200	chlorogenic acid	1.73390264092696	0.001	3	1733.90264092696	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr8:22535910-22536200	cantharidin	1.6411646782575	0.001	3	1641.1646782575	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr8:22535910-22536200	betaxolol	1.38854821075289	0.004	3	347.137052688222	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr8:22535910-22536200	syrosingopine	1.67184172460666	0.01	3	167.184172460666	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr8:22535910-22536200	emetine	1.66364700727382	0.012	3	138.637250606152	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr8:2530387-2530737	dexamethasone	1.60089967634306	0.001	2	1600.89967634306	Promotion	Non_mutation	Hypomethylation	Del	Downregulated
chr8:2530387-2530737	sodium phenylbutyrate	1.52365274205491	0.001	2	1523.65274205491	Promotion	Non_mutation	Hypomethylation	Del	Downregulated
chr8:2530387-2530737	paclitaxel	1.49351426263274	0.001	2	1493.51426263274	Promotion	Non_mutation	Hypomethylation	Del	Downregulated
chr8:2530387-2530737	spironolactone	1.43587551109173	0.001	2	1435.87551109173	Promotion	Non_mutation	Hypomethylation	Del	Downregulated
chr8:2530387-2530737	amitriptyline	1.42660835600425	0.001	2	1426.60835600425	Promotion	Non_mutation	Hypomethylation	Del	Downregulated
chr8:27449540-27450013	spiperone	1.83593957346424	0.001	2	1835.93957346424	Promotion	Non_mutation	Hypomethylation	Del	Downregulated
chr8:27449540-27450013	mefloquine	1.75437289913342	0.001	2	1754.37289913342	Promotion	Non_mutation	Hypomethylation	Del	Downregulated
chr8:27449540-27450013	trichostatin a	1.74060262460687	0.001	2	1740.60262460687	Promotion	Non_mutation	Hypomethylation	Del	Downregulated
chr8:27449540-27450013	oxymetazoline	1.69552600912188	0.001	2	1695.52600912188	Promotion	Non_mutation	Hypomethylation	Del	Downregulated
chr8:27449540-27450013	dequalinium chloride	1.68951960873273	0.001	2	1689.51960873273	Promotion	Non_mutation	Hypomethylation	Del	Downregulated
chr8:27559719-27559880	minaprine	1.66501401417605	0.001	2	1665.01401417605	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr8:27559719-27559880	disulfiram	1.6374876437044	0.001	2	1637.4876437044	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr8:27559719-27559880	perphenazine	1.54411480647897	0.001	2	1544.11480647897	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr8:27559719-27559880	tetracycline	1.54040662227532	0.001	2	1540.40662227532	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr8:27559719-27559880	apomorphine	1.521419072505	0.001	2	1521.419072505	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr8:2774023-2774367	ranitidine	1.70265355562075	0.001	2	1702.65355562075	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr8:2774023-2774367	hycanthone	1.63427853378718	0.001	2	1634.27853378718	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr8:2774023-2774367	ivermectin	1.61765109635151	0.001	2	1617.65109635151	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr8:2774023-2774367	isoniazid	1.61506316595008	0.001	2	1615.06316595008	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr8:2774023-2774367	dexamethasone	1.58901510649731	0.001	2	1589.01510649731	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr8:29526859-29527039	rosiglitazone	1.77160730484079	0.001	2	1771.60730484079	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr8:29526859-29527039	oxolinic acid	1.58500342883961	0.012	4	132.083619069967	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr8:29526859-29527039	captopril	1.55226432078012	0.02	3	77.613216039006	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr8:29526859-29527039	nicergoline	1.54476920693384	0.022	4	70.2167821333564	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr8:29526859-29527039	tranylcypromine	1.81123878610376	0.032	4	56.6012120657425	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr8:29948448-29949236	terguride	1.68190041576447	0.09	4	18.687782397383	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr8:29948448-29949236	nitrendipine	1.53600809247776	0.094	4	16.3405116221038	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr8:30237954-30238310	spiperone	1.94071586671438	0.001	2	1940.71586671438	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr8:30237954-30238310	trichostatin a	1.75798118649219	0.001	2	1757.98118649219	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr8:30237954-30238310	8-azaguanine	1.75094829670868	0.001	2	1750.94829670868	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr8:30237954-30238310	mefloquine	1.72744224994565	0.001	2	1727.44224994565	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr8:30237954-30238310	oxymetazoline	1.71456825236996	0.001	2	1714.56825236996	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr8:30435369-30435466	methotrexate	1.39834717436371	0.001	2	1398.34717436371	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr8:30435369-30435466	fenoterol	1.92545040804219	0.004	3	481.362602010547	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr8:30435369-30435466	cantharidin	1.70367127113027	0.014	3	121.690805080734	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr8:30435369-30435466	novobiocin	1.58507392294771	0.014	3	113.219565924836	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr8:30435369-30435466	arecoline	1.82748228248508	0.018	3	101.526793471393	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr8:38757431-38758061	thalidomide	1.79168376264364	0.001	2	1791.68376264364	Promotion	Non_mutation	Hypermethylation	Amp	Downregulated
chr8:38757431-38758061	mefloquine	1.78954469958761	0.001	2	1789.54469958761	Promotion	Non_mutation	Hypermethylation	Amp	Downregulated
chr8:38757431-38758061	pentoxifylline	1.70108825334848	0.001	2	1701.08825334848	Promotion	Non_mutation	Hypermethylation	Amp	Downregulated
chr8:38757431-38758061	dexamethasone	1.67998108037883	0.001	2	1679.98108037883	Promotion	Non_mutation	Hypermethylation	Amp	Downregulated
chr8:38757431-38758061	ranitidine	1.64449608416428	0.001	2	1644.49608416428	Promotion	Non_mutation	Hypermethylation	Amp	Downregulated
chr8:6721983-6722491	dexamethasone	1.84979977996293	0.001	2	1849.79977996293	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr8:6721983-6722491	ebselen	1.74443206225132	0.001	2	1744.43206225132	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr8:6721983-6722491	tetracycline	1.74131448856099	0.001	2	1741.31448856099	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr8:6721983-6722491	nomifensine	1.70576216928138	0.001	2	1705.76216928138	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr8:6721983-6722491	pentoxifylline	1.70125493786647	0.001	2	1701.25493786647	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr8:6725876-6726138	spiperone	2.1039206637627	0.001	2	2103.9206637627	Promotion	Non_mutation	Hypermethylation	Del	Downregulated
chr8:6725876-6726138	disulfiram	1.97246443813235	0.001	2	1972.46443813235	Promotion	Non_mutation	Hypermethylation	Del	Downregulated
chr8:6725876-6726138	tolfenamic acid	1.9433196783533	0.001	2	1943.3196783533	Promotion	Non_mutation	Hypermethylation	Del	Downregulated
chr8:6725876-6726138	etodolac	1.9041681935062	0.001	2	1904.1681935062	Promotion	Non_mutation	Hypermethylation	Del	Downregulated
chr8:6725876-6726138	pindolol	1.83627411176604	0.001	2	1836.27411176604	Promotion	Non_mutation	Hypermethylation	Del	Downregulated
chr8:97350195-97350563	hesperidin	1.94261212986042	0.001	2	1942.61212986042	Promotion	Non_mutation	Hypermethylation	Non_CNV	Downregulated
chr8:97350195-97350563	trichostatin a	1.76565645318393	0.001	2	1765.65645318393	Promotion	Non_mutation	Hypermethylation	Non_CNV	Downregulated
chr8:97350195-97350563	fisetin	1.69573724632245	0.001	2	1695.73724632245	Promotion	Non_mutation	Hypermethylation	Non_CNV	Downregulated
chr8:97350195-97350563	dequalinium chloride	1.60656011117727	0.001	2	1606.56011117727	Promotion	Non_mutation	Hypermethylation	Non_CNV	Downregulated
chr8:97350195-97350563	nitrendipine	1.60288568621137	0.001	2	1602.88568621137	Promotion	Non_mutation	Hypermethylation	Non_CNV	Downregulated
chr9:14992180-14992514	spiperone	2.07908287669138	0.001	2	2079.08287669138	Promotion	Non_mutation	Hypomethylation	Del	Downregulated
chr9:14992180-14992514	thalidomide	1.72939460003287	0.001	2	1729.39460003287	Promotion	Non_mutation	Hypomethylation	Del	Downregulated
chr9:14992180-14992514	tolfenamic acid	1.69510673061561	0.001	2	1695.10673061561	Promotion	Non_mutation	Hypomethylation	Del	Downregulated
chr9:14992180-14992514	chloramphenicol	1.68901201548262	0.001	2	1689.01201548262	Promotion	Non_mutation	Hypomethylation	Del	Downregulated
chr9:14992180-14992514	trichostatin a	1.68022804306957	0.001	2	1680.22804306957	Promotion	Non_mutation	Hypomethylation	Del	Downregulated
chr9:2490043-2490145	methoxamine	1.32705341885282	0.001	4	1327.05341885282	Promotion	Non_mutation	Hypermethylation	Del	Downregulated
chr9:2490043-2490145	carteolol	1.32521256634559	0.001	4	1325.21256634559	Promotion	Non_mutation	Hypermethylation	Del	Downregulated
chr9:2490043-2490145	tenoxicam	1.32464252359209	0.001	4	1324.64252359209	Promotion	Non_mutation	Hypermethylation	Del	Downregulated
chr9:2490043-2490145	trimethadione	1.32335154892181	0.001	4	1323.35154892181	Promotion	Non_mutation	Hypermethylation	Del	Downregulated
chr9:2490043-2490145	ciclopirox	1.32255782860463	0.001	4	1322.55782860463	Promotion	Non_mutation	Hypermethylation	Del	Downregulated
chr10:179287-179666	arcaine	-1.42786887148012	0.002	4	-713.93443574006	Inhibition	Non_mutation	Hypomethylation	Non_CNV	Upregulated
chr10:179287-179666	digoxigenin	-1.42286769517262	0.008	4	-177.858461896577	Inhibition	Non_mutation	Hypomethylation	Non_CNV	Upregulated
chr10:179287-179666	sulfamethoxazole	-1.39454621997153	0.01	4	-139.454621997153	Inhibition	Non_mutation	Hypomethylation	Non_CNV	Upregulated
chr10:179287-179666	zoxazolamine	-1.47733038592883	0.012	4	-123.110865494069	Inhibition	Non_mutation	Hypomethylation	Non_CNV	Upregulated
chr10:179287-179666	betulinic acid	-1.43139651225184	0.014	4	-102.242608017989	Inhibition	Non_mutation	Hypomethylation	Non_CNV	Upregulated
chr10:3797195-3797502	wortmannin	-1.92507141646042	0.001	2	-1925.07141646042	Inhibition	Non_mutation	Non_methylation	Amp	Upregulated
chr10:3797195-3797502	fulvestrant	-1.67797802598812	0.001	2	-1677.97802598812	Inhibition	Non_mutation	Non_methylation	Amp	Upregulated
chr10:3797195-3797502	tacrolimus	-1.60986531663185	0.001	2	-1609.86531663185	Inhibition	Non_mutation	Non_methylation	Amp	Upregulated
chr10:3797195-3797502	carbamazepine	-1.48743833438584	0.001	2	-1487.43833438584	Inhibition	Non_mutation	Non_methylation	Amp	Upregulated
chr10:3797195-3797502	esculin	-1.47066419663246	0.001	3	-1470.66419663246	Inhibition	Non_mutation	Non_methylation	Amp	Upregulated
chr10:3848037-3849536	wortmannin	-2.1081865855227	0.001	2	-2108.1865855227	Inhibition	Non_mutation	Non_methylation	Amp	Upregulated
chr10:3848037-3849536	tretinoin	-1.95668275584053	0.001	2	-1956.68275584053	Inhibition	Non_mutation	Non_methylation	Amp	Upregulated
chr10:3848037-3849536	valproic acid	-1.82526362403446	0.001	2	-1825.26362403446	Inhibition	Non_mutation	Non_methylation	Amp	Upregulated
chr10:3848037-3849536	risperidone	-1.82131041231327	0.001	2	-1821.31041231327	Inhibition	Non_mutation	Non_methylation	Amp	Upregulated
chr10:3848037-3849536	rottlerin	-1.8091831086002	0.001	2	-1809.1831086002	Inhibition	Non_mutation	Non_methylation	Amp	Upregulated
chr10:3850308-3850795	wortmannin	-2.19468708145042	0.001	2	-2194.68708145042	Inhibition	Non_mutation	Non_methylation	Amp	Upregulated
chr10:3850308-3850795	tretinoin	-1.96068137986049	0.001	2	-1960.68137986049	Inhibition	Non_mutation	Non_methylation	Amp	Upregulated
chr10:3850308-3850795	valproic acid	-1.88535864977221	0.001	2	-1885.35864977221	Inhibition	Non_mutation	Non_methylation	Amp	Upregulated
chr10:3850308-3850795	risperidone	-1.87294708644109	0.001	2	-1872.94708644109	Inhibition	Non_mutation	Non_methylation	Amp	Upregulated
chr10:3850308-3850795	ionomycin	-1.79538153953271	0.001	2	-1795.38153953271	Inhibition	Non_mutation	Non_methylation	Amp	Upregulated
chr10:3852273-3852886	wortmannin	-2.11133179914933	0.001	2	-2111.33179914933	Inhibition	Non_mutation	Non_methylation	Amp	Upregulated
chr10:3852273-3852886	tretinoin	-1.92460426662263	0.001	2	-1924.60426662263	Inhibition	Non_mutation	Non_methylation	Amp	Upregulated
chr10:3852273-3852886	valproic acid	-1.91289248384046	0.001	2	-1912.89248384046	Inhibition	Non_mutation	Non_methylation	Amp	Upregulated
chr10:3852273-3852886	ionomycin	-1.8198081467044	0.001	2	-1819.8081467044	Inhibition	Non_mutation	Non_methylation	Amp	Upregulated
chr10:3852273-3852886	geldanamycin	-1.77409493945835	0.001	2	-1774.09493945835	Inhibition	Non_mutation	Non_methylation	Amp	Upregulated
chr10:5504427-5504665	tolbutamide	-1.32895672502906	0.002	4	-664.47836251453	Inhibition	Non_mutation	Hypermethylation	Amp	Upregulated
chr10:5504427-5504665	levobunolol	-1.32176996421433	0.002	4	-660.884982107165	Inhibition	Non_mutation	Hypermethylation	Amp	Upregulated
chr10:5504427-5504665	suprofen	-1.33248326316772	0.006	4	-222.080543861287	Inhibition	Non_mutation	Hypermethylation	Amp	Upregulated
chr10:5504427-5504665	benzamil	-1.32484646222659	0.006	4	-220.807743704432	Inhibition	Non_mutation	Hypermethylation	Amp	Upregulated
chr10:5504427-5504665	phenformin	-1.32238425699721	0.006	4	-220.397376166202	Inhibition	Non_mutation	Hypermethylation	Amp	Upregulated
chr10:5528772-5529321	oxybenzone	-1.61761668499954	0.001	2	-1617.61668499954	Inhibition	Non_mutation	Non_methylation	Amp	Upregulated
chr10:5528772-5529321	nafcillin	-1.34210040509175	0.004	3	-335.525101272937	Inhibition	Non_mutation	Non_methylation	Amp	Upregulated
chr10:5528772-5529321	beclometasone	-1.46491481835116	0.006	3	-244.152469725193	Inhibition	Non_mutation	Non_methylation	Amp	Upregulated
chr10:5528772-5529321	enilconazole	-1.44644264339276	0.008	3	-180.805330424095	Inhibition	Non_mutation	Non_methylation	Amp	Upregulated
chr10:5528772-5529321	mafenide	-1.93326141603984	0.012	3	-161.10511800332	Inhibition	Non_mutation	Non_methylation	Amp	Upregulated
chr10:5530637-5531333	vigabatrin	-2.02288673040371	0.001	2	-2022.88673040371	Inhibition	Non_mutation	Hypomethylation	Amp	Upregulated
chr10:5530637-5531333	ebselen	-1.76956945064801	0.001	2	-1769.56945064801	Inhibition	Non_mutation	Hypomethylation	Amp	Upregulated
chr10:5530637-5531333	oxybenzone	-1.59192180323099	0.001	2	-1591.92180323099	Inhibition	Non_mutation	Hypomethylation	Amp	Upregulated
chr10:5530637-5531333	kaempferol	-1.56000303479153	0.001	2	-1560.00303479153	Inhibition	Non_mutation	Hypomethylation	Amp	Upregulated
chr10:5530637-5531333	apigenin	-1.43113934355851	0.001	2	-1431.13934355851	Inhibition	Non_mutation	Hypomethylation	Amp	Upregulated
chr10:5535635-5536039	vigabatrin	-2.05659842546028	0.001	2	-2056.59842546028	Inhibition	Non_mutation	Hypomethylation	Amp	Upregulated
chr10:5535635-5536039	oxybenzone	-1.70774048378887	0.001	2	-1707.74048378887	Inhibition	Non_mutation	Hypomethylation	Amp	Upregulated
chr10:5535635-5536039	tolazamide	-1.49229700973628	0.001	2	-1492.29700973628	Inhibition	Non_mutation	Hypomethylation	Amp	Upregulated
chr10:5535635-5536039	scopoletin	-1.38257064007841	0.001	2	-1382.57064007841	Inhibition	Non_mutation	Hypomethylation	Amp	Upregulated
chr10:5535635-5536039	nafcillin	-1.58697714011775	0.006	3	-264.496190019625	Inhibition	Non_mutation	Hypomethylation	Amp	Upregulated
chr10:5587810-5588190	clotrimazole	-1.4994173578186	0.006	3	-249.902892969767	Inhibition	Non_mutation	Non_methylation	Amp	Upregulated
chr10:5587810-5588190	cefazolin	-1.40469141561592	0.08	4	-17.558642695199	Inhibition	Non_mutation	Non_methylation	Amp	Upregulated
chr10:5587810-5588190	atropine	-1.50481280478653	0.192	4	-7.83756669159651	Inhibition	Non_mutation	Non_methylation	Amp	Upregulated
chr10:5587810-5588190	trimetazidine	-1.42305299441674	0.768	5	-1.85293358648013	Inhibition	Non_mutation	Non_methylation	Amp	Upregulated
chr10:5587810-5588190	hydroquinine	-1.49739137541088	NA	NA	-1.49739137541088	Inhibition	Non_mutation	Non_methylation	Amp	Upregulated
chr10:5588881-5589169	ethosuximide	-1.72866286331951	0.074	4	-23.3603089637772	Inhibition	Non_mutation	Non_methylation	Amp	Upregulated
chr10:5590010-5590295	apigenin	-1.70577079968189	0.001	3	-1705.77079968189	Inhibition	Non_mutation	Non_methylation	Amp	Upregulated
chr10:5590010-5590295	fisetin	-1.60507627850341	0.001	3	-1605.07627850341	Inhibition	Non_mutation	Non_methylation	Amp	Upregulated
chr10:5590010-5590295	iproniazid	-1.594151580336	0.001	3	-1594.151580336	Inhibition	Non_mutation	Non_methylation	Amp	Upregulated
chr10:5590010-5590295	niclosamide	-1.69754461910704	0.002	3	-848.77230955352	Inhibition	Non_mutation	Non_methylation	Amp	Upregulated
chr10:5590010-5590295	tolfenamic acid	-1.61742238079742	0.002	3	-808.71119039871	Inhibition	Non_mutation	Non_methylation	Amp	Upregulated
chr10:5590959-5591270	irinotecan	-1.69769631023337	0.004	3	-424.424077558343	Inhibition	Non_mutation	Non_methylation	Amp	Upregulated
chr10:5590959-5591270	ethosuximide	-1.7169374484336	0.122	4	-14.0732577740459	Inhibition	Non_mutation	Non_methylation	Amp	Upregulated
chr10:5590959-5591270	spiperone	-1.79152551733165	0.338	4	-5.30037135305222	Inhibition	Non_mutation	Non_methylation	Amp	Upregulated
chr10:5590959-5591270	1,4-chrysenequinone	-1.91255466356155	NA	NA	-1.91255466356155	Inhibition	Non_mutation	Non_methylation	Amp	Upregulated
chr10:5590959-5591270	cinchonidine	-1.80324912187607	NA	NA	-1.80324912187607	Inhibition	Non_mutation	Non_methylation	Amp	Upregulated
chr10:5593718-5593999	cefotetan	-1.58309892650023	0.008	3	-197.887365812529	Inhibition	Non_mutation	Non_methylation	Amp	Upregulated
chr10:5593718-5593999	naftopidil	-1.77766657567804	0.014	3	-126.976183977003	Inhibition	Non_mutation	Non_methylation	Amp	Upregulated
chr10:5593718-5593999	ursodeoxycholic acid	-1.62908039252405	0.022	3	-74.0491087510932	Inhibition	Non_mutation	Non_methylation	Amp	Upregulated
chr10:5593718-5593999	ticarcillin	-1.88014777374518	0.136	4	-13.8246159834204	Inhibition	Non_mutation	Non_methylation	Amp	Upregulated
chr10:5593718-5593999	sulmazole	-1.62539899216363	0.124	4	-13.1080563884164	Inhibition	Non_mutation	Non_methylation	Amp	Upregulated
chr10:5638863-5639270	valproic acid	-1.69554317217697	0.001	2	-1695.54317217697	Inhibition	Non_mutation	Hypomethylation	Non_CNV	Upregulated
chr10:5638863-5639270	geldanamycin	-1.55889146113824	0.001	2	-1558.89146113824	Inhibition	Non_mutation	Hypomethylation	Non_CNV	Upregulated
chr10:5638863-5639270	betulin	-1.4858327228213	0.001	3	-1485.8327228213	Inhibition	Non_mutation	Hypomethylation	Non_CNV	Upregulated
chr10:5638863-5639270	carbenoxolone	-1.48187478310458	0.001	2	-1481.87478310458	Inhibition	Non_mutation	Hypomethylation	Non_CNV	Upregulated
chr10:5638863-5639270	esculin	-1.69650331959902	0.004	3	-424.125829899755	Inhibition	Non_mutation	Hypomethylation	Non_CNV	Upregulated
chr10:8088862-8088888	fulvestrant	-1.62125433178694	0.001	2	-1621.25433178694	Inhibition	Non_mutation	Hypermethylation	Amp	Upregulated
chr10:8088862-8088888	oxolinic acid	-1.83988027516867	0.008	3	-229.985034396084	Inhibition	Non_mutation	Hypermethylation	Amp	Upregulated
chr10:8088862-8088888	mafenide	-1.84369462108409	0.01	3	-184.369462108409	Inhibition	Non_mutation	Hypermethylation	Amp	Upregulated
chr10:8088862-8088888	articaine	-1.60634983033825	0.01	3	-160.634983033825	Inhibition	Non_mutation	Hypermethylation	Amp	Upregulated
chr10:8088862-8088888	hydrastinine	-1.56365708774739	0.01	3	-156.365708774739	Inhibition	Non_mutation	Hypermethylation	Amp	Upregulated
chr10:8089680-8090146	vigabatrin	-1.99770851391012	0.001	2	-1997.70851391012	Inhibition	Non_mutation	Hypermethylation	Amp	Upregulated
chr10:8089680-8090146	oxybenzone	-1.70747409567918	0.001	2	-1707.47409567918	Inhibition	Non_mutation	Hypermethylation	Amp	Upregulated
chr10:8089680-8090146	naftopidil	-1.58297449978019	0.001	2	-1582.97449978019	Inhibition	Non_mutation	Hypermethylation	Amp	Upregulated
chr10:8089680-8090146	tolazamide	-1.53019107810987	0.001	2	-1530.19107810987	Inhibition	Non_mutation	Hypermethylation	Amp	Upregulated
chr10:8089680-8090146	kaempferol	-1.47636429844278	0.001	2	-1476.36429844278	Inhibition	Non_mutation	Hypermethylation	Amp	Upregulated
chr10:8090455-8090655	vigabatrin	-1.97408913561101	0.001	2	-1974.08913561101	Inhibition	Non_mutation	Non_methylation	Amp	Upregulated
chr10:8090455-8090655	oxybenzone	-1.69232851957322	0.001	2	-1692.32851957322	Inhibition	Non_mutation	Non_methylation	Amp	Upregulated
chr10:8090455-8090655	naftopidil	-1.60033529315764	0.001	2	-1600.33529315764	Inhibition	Non_mutation	Non_methylation	Amp	Upregulated
chr10:8090455-8090655	kaempferol	-1.56999122113648	0.001	2	-1569.99122113648	Inhibition	Non_mutation	Non_methylation	Amp	Upregulated
chr10:8090455-8090655	tolazamide	-1.50481301119424	0.001	2	-1504.81301119424	Inhibition	Non_mutation	Non_methylation	Amp	Upregulated
chr10:8903701-8904023	vigabatrin	-2.10018812075531	0.001	2	-2100.18812075531	Inhibition	Non_mutation	Non_methylation	Amp	Upregulated
chr10:8903701-8904023	oxybenzone	-1.6235809547289	0.001	2	-1623.5809547289	Inhibition	Non_mutation	Non_methylation	Amp	Upregulated
chr10:8903701-8904023	kaempferol	-1.60953429373423	0.001	2	-1609.53429373423	Inhibition	Non_mutation	Non_methylation	Amp	Upregulated
chr10:8903701-8904023	amphotericin b	-1.55033212364186	0.001	2	-1550.33212364186	Inhibition	Non_mutation	Non_methylation	Amp	Upregulated
chr10:8903701-8904023	tolazamide	-1.53359990571029	0.001	2	-1533.59990571029	Inhibition	Non_mutation	Non_methylation	Amp	Upregulated
chr10:8907472-8907746	vigabatrin	-2.07771906931118	0.001	2	-2077.71906931118	Inhibition	Non_mutation	Non_methylation	Amp	Upregulated
chr10:8907472-8907746	oxybenzone	-1.57973793151146	0.001	2	-1579.73793151146	Inhibition	Non_mutation	Non_methylation	Amp	Upregulated
chr10:8907472-8907746	tolazamide	-1.54541092028602	0.001	2	-1545.41092028602	Inhibition	Non_mutation	Non_methylation	Amp	Upregulated
chr10:8907472-8907746	kaempferol	-1.52938554760438	0.001	2	-1529.38554760438	Inhibition	Non_mutation	Non_methylation	Amp	Upregulated
chr10:8907472-8907746	naftopidil	-1.4481860501731	0.001	2	-1448.1860501731	Inhibition	Non_mutation	Non_methylation	Amp	Upregulated
chr10:9013579-9013972	vigabatrin	-2.03226711344513	0.001	2	-2032.26711344513	Inhibition	Non_mutation	Hypomethylation	Amp	Upregulated
chr10:9013579-9013972	oxybenzone	-1.52779316775294	0.001	2	-1527.79316775294	Inhibition	Non_mutation	Hypomethylation	Amp	Upregulated
chr10:9013579-9013972	tolazamide	-1.50007585515878	0.001	2	-1500.07585515878	Inhibition	Non_mutation	Hypomethylation	Amp	Upregulated
chr10:9013579-9013972	myricetin	-1.34940521583309	0.001	2	-1349.40521583309	Inhibition	Non_mutation	Hypomethylation	Amp	Upregulated
chr10:9013579-9013972	naftopidil	-1.33452099978935	0.001	2	-1334.52099978935	Inhibition	Non_mutation	Hypomethylation	Amp	Upregulated
chr10:9017648-9017767	vigabatrin	-2.111749752189	0.001	2	-2111.749752189	Inhibition	Non_mutation	Non_methylation	Amp	Upregulated
