methyl_chr	methyl_start	methyl_end	name	chr	med_start3kb	med_end3kb	enhancer	Chr	Coordinate	Strand	Methylation.Status	Methylation.Difference	Meancase	Meancontrol	Region	GeneName
8	128888998	128888998	chr8:127876752	8	128888912	128889201	chr8:128888912-128889201	chr8	127876752	+	hypomethylation	-0.56	0.44	1	intron	PVT1
8	128889003	128889003	chr8:127876757	8	128888912	128889201	chr8:128888912-128889201	chr8	127876757	+	hypomethylation	-0.55	0.45	1	intron	PVT1
8	128889028	128889028	chr8:127876782	8	128888912	128889201	chr8:128888912-128889201	chr8	127876782	+	hypomethylation	-0.63	0.37	1	intron	PVT1
8	128889058	128889058	chr8:127876812	8	128888912	128889201	chr8:128888912-128889201	chr8	127876812	+	hypomethylation	-0.72	0.28	1	intron	PVT1
8	128889069	128889069	chr8:127876823	8	128888912	128889201	chr8:128888912-128889201	chr8	127876823	+	hypomethylation	-0.69	0.31	1	intron	PVT1
8	128889150	128889150	chr8:127876904	8	128888912	128889201	chr8:128888912-128889201	chr8	127876904	+	hypomethylation	-0.38	0.33	0.71	intron	PVT1
8	128889163	128889163	chr8:127876917	8	128888912	128889201	chr8:128888912-128889201	chr8	127876917	+	hypomethylation	-0.41	0.28	0.69	intron	PVT1
8	128919871	128919871	chr8:127907625	8	128919831	128920544	chr8:128919831-128920544	chr8	127907625	+	hypermethylation	0.39	0.6	0.21	intron	PVT1
8	128923455	128923455	chr8:127911209	8	128923296	128923609	chr8:128923296-128923609	chr8	127911209	+	hypomethylation	-0.32	0.68	1	intron	PVT1
8	128923588	128923588	chr8:127911342	8	128923296	128923609	chr8:128923296-128923609	chr8	127911342	+	hypomethylation	-0.49	0.38	0.87	intron	PVT1
8	128931048	128931048	chr8:127918802	8	128930937	128931257	chr8:128930937-128931257	chr8	127918802	+	hypomethylation	-0.41	0.59	1	intron	PVT1
8	128931211	128931211	chr8:127918965	8	128930937	128931257	chr8:128930937-128931257	chr8	127918965	+	hypomethylation	-0.31	0.6	0.91	intron	PVT1
8	128944172	128944172	chr8:127931926	8	128944008	128944415	chr8:128944008-128944415	chr8	127931926	+	hypermethylation	0.4	0.81	0.42	intron	PVT1
8	128944179	128944179	chr8:127931933	8	128944008	128944415	chr8:128944008-128944415	chr8	127931933	+	hypermethylation	0.51	0.8	0.3	intron	PVT1
8	128944200	128944200	chr8:127931954	8	128944008	128944415	chr8:128944008-128944415	chr8	127931954	+	hypermethylation	0.48	0.66	0.18	intron	PVT1
8	128961981	128961981	chr8:127949735	8	128961875	128962320	chr8:128961875-128962320	chr8	127949735	+	hypomethylation	-0.39	0.18	0.57	TTS10kb	PVT1
8	128961981	128961981	chr8:127949735	8	128961875	128962320	chr8:128961875-128962320	chr8	127949735	+	hypomethylation	-0.39	0.18	0.57	intron	PVT1
8	128961992	128961992	chr8:127949746	8	128961875	128962320	chr8:128961875-128962320	chr8	127949746	+	hypomethylation	-0.52	0.15	0.67	intron	PVT1
8	128961992	128961992	chr8:127949746	8	128961875	128962320	chr8:128961875-128962320	chr8	127949746	+	hypomethylation	-0.52	0.15	0.67	TTS10kb	PVT1
8	128961997	128961997	chr8:127949751	8	128961875	128962320	chr8:128961875-128962320	chr8	127949751	+	hypomethylation	-0.34	0.16	0.5	intron	PVT1
8	128961997	128961997	chr8:127949751	8	128961875	128962320	chr8:128961875-128962320	chr8	127949751	+	hypomethylation	-0.34	0.16	0.5	TTS10kb	PVT1
8	128962057	128962057	chr8:127949811	8	128961875	128962320	chr8:128961875-128962320	chr8	127949811	+	hypomethylation	-0.72	0.08	0.8	intron	PVT1
8	128962057	128962057	chr8:127949811	8	128961875	128962320	chr8:128961875-128962320	chr8	127949811	+	hypomethylation	-0.72	0.08	0.8	TTS10kb	PVT1
8	128962082	128962082	chr8:127949836	8	128961875	128962320	chr8:128961875-128962320	chr8	127949836	+	hypomethylation	-0.4	0.17	0.57	intron	PVT1
8	128962082	128962082	chr8:127949836	8	128961875	128962320	chr8:128961875-128962320	chr8	127949836	+	hypomethylation	-0.4	0.17	0.57	TTS10kb	PVT1
8	128962124	128962124	chr8:127949878	8	128961875	128962320	chr8:128961875-128962320	chr8	127949878	+	hypomethylation	-0.5	0.16	0.67	TTS10kb	PVT1
8	128962124	128962124	chr8:127949878	8	128961875	128962320	chr8:128961875-128962320	chr8	127949878	+	hypomethylation	-0.5	0.16	0.67	intron	PVT1
8	128962134	128962134	chr8:127949888	8	128961875	128962320	chr8:128961875-128962320	chr8	127949888	+	hypomethylation	-0.44	0.16	0.6	intron	PVT1
8	128962134	128962134	chr8:127949888	8	128961875	128962320	chr8:128961875-128962320	chr8	127949888	+	hypomethylation	-0.44	0.16	0.6	TTS10kb	PVT1
8	128962163	128962163	chr8:127949917	8	128961875	128962320	chr8:128961875-128962320	chr8	127949917	+	hypomethylation	-0.45	0.15	0.6	TTS10kb	PVT1
8	128962163	128962163	chr8:127949917	8	128961875	128962320	chr8:128961875-128962320	chr8	127949917	+	hypomethylation	-0.45	0.15	0.6	intron	PVT1
8	129047563	129047563	chr8:128035317	8	129047466	129047656	chr8:129047466-129047656	chr8	128035317	+	hypomethylation	-0.44	0.16	0.6	intron	PVT1
8	129054405	129054405	chr8:128042159	8	129053712	129054462	chr8:129053712-129054462	chr8	128042159	+	hypermethylation	0.35	0.8	0.45	intron	PVT1
8	129121357	129121357	chr8:128109111	8	129121216	129121486	chr8:129121216-129121486	chr8	128109111	+	hypermethylation	0.53	0.53	0	TTS10kb	PVT1
8	129121452	129121452	chr8:128109206	8	129121216	129121486	chr8:129121216-129121486	chr8	128109206	+	hypermethylation	0.39	0.64	0.25	TTS10kb	PVT1
8	131058173	131058173	chr8:130045927	8	131058084	131058195	chr8:131058084-131058195	chr8	130045927	-	hypermethylation	0.32	0.54	0.22	TTS10kb	ASAP1
8	131456855	131456855	chr8:130444609	8	131456841	131457348	chr8:131456841-131457348	chr8	130444609	-	hypermethylation	0.52	0.52	0	TSS1500	ASAP1
8	131456912	131456912	chr8:130444666	8	131456841	131457348	chr8:131456841-131457348	chr8	130444666	-	hypermethylation	0.52	0.61	0.09	TSS1500	ASAP1
8	131457003	131457003	chr8:130444757	8	131456841	131457348	chr8:131456841-131457348	chr8	130444757	-	hypermethylation	0.68	0.68	0	TSS1500	ASAP1
8	131457057	131457057	chr8:130444811	8	131456841	131457348	chr8:131456841-131457348	chr8	130444811	-	hypermethylation	0.48	0.48	0	TSS1500	ASAP1
8	131457108	131457108	chr8:130444862	8	131456841	131457348	chr8:131456841-131457348	chr8	130444862	-	hypermethylation	0.44	0.44	0	TSS1500	ASAP1
8	131457213	131457213	chr8:130444967	8	131456841	131457348	chr8:131456841-131457348	chr8	130444967	-	hypermethylation	0.63	0.67	0.04	TSS1500	ASAP1
8	131457267	131457267	chr8:130445021	8	131456841	131457348	chr8:131456841-131457348	chr8	130445021	-	hypermethylation	0.38	0.47	0.09	TSS1500	ASAP1
8	133689350	133689350	chr8:132677104	8	133689212	133689471	chr8:133689212-133689471	chr8	132677104	-	hypomethylation	-0.44	0.25	0.69	TTS10kb	TMEM71
8	133689350	133689350	chr8:132677104	8	133689212	133689471	chr8:133689212-133689471	chr8	132677104	-	hypomethylation	-0.44	0.25	0.69	TSS1500	LRRC6
8	133689363	133689363	chr8:132677117	8	133689212	133689471	chr8:133689212-133689471	chr8	132677117	-	hypomethylation	-0.53	0.31	0.84	TSS1500	LRRC6
8	133689363	133689363	chr8:132677117	8	133689212	133689471	chr8:133689212-133689471	chr8	132677117	-	hypomethylation	-0.53	0.31	0.84	TTS10kb	TMEM71
8	133689377	133689377	chr8:132677131	8	133689212	133689471	chr8:133689212-133689471	chr8	132677131	-	hypomethylation	-0.57	0.34	0.91	TTS10kb	TMEM71
8	133689454	133689454	chr8:132677208	8	133689212	133689471	chr8:133689212-133689471	chr8	132677208	-	hypomethylation	-0.31	0.37	0.68	TTS10kb	TMEM71
8	142216693	142216693	chr8:141206594	8	142216641	142216829	chr8:142216641-142216829	chr8	141206594	-	hypermethylation	0.33	0.49	0.15	TTS10kb	SLC45A4
8	144073049	144073049	chr8:142991632	8	144072877	144073072	chr8:144072877-144073072	chr8	142991632	-	hypomethylation	-0.34	0.59	0.94	TTS10kb	RP11-273G15.2
8	144073049	144073049	chr8:142991632	8	144072877	144073072	chr8:144072877-144073072	chr8	142991632	-	hypomethylation	-0.34	0.59	0.94	intron	RP11-273G15.2
8	144107553	144107553	chr8:143026136	8	144107532	144108153	chr8:144107532-144108153	chr8	143026136	+	hypermethylation	0.39	0.39	0	TTS10kb	LY6E
8	144108101	144108101	chr8:143026684	8	144107532	144108153	chr8:144107532-144108153	chr8	143026684	+	hypermethylation	0.38	0.38	0	TTS10kb	LY6E
8	144302591	144302591	chr8:143220421	8	144302525	144302816	chr8:144302525-144302816	chr8	143220421	+	hypermethylation	0.38	0.67	0.28	TTS10kb	GPIHBP1
8	144302630	144302630	chr8:143220460	8	144302525	144302816	chr8:144302525-144302816	chr8	143220460	+	hypermethylation	0.36	0.53	0.17	TTS10kb	GPIHBP1
8	144302636	144302636	chr8:143220466	8	144302525	144302816	chr8:144302525-144302816	chr8	143220466	+	hypermethylation	0.31	0.48	0.17	TTS10kb	GPIHBP1
8	144328244	144328244	chr8:143246074	8	144328155	144328364	chr8:144328155-144328364	chr8	143246074	+	hypermethylation	0.48	0.48	0	TSS1500	ZFP41
8	144360515	144360515	chr8:143278345	8	144360422	144361034	chr8:144360422-144361034	chr8	143278345	+	hypomethylation	-0.33	0.67	1	TTS10kb	GLI4
8	144360515	144360515	chr8:143278345	8	144360422	144361034	chr8:144360422-144361034	chr8	143278345	-	hypomethylation	-0.33	0.67	1	TTS10kb	RP13-582O9.5
8	144360515	144360515	chr8:143278345	8	144360422	144361034	chr8:144360422-144361034	chr8	143278345	+	hypomethylation	-0.33	0.67	1	TTS10kb	ZFP41
8	144360566	144360566	chr8:143278396	8	144360422	144361034	chr8:144360422-144361034	chr8	143278396	+	hypomethylation	-0.38	0.62	1	TTS10kb	GLI4
8	144360566	144360566	chr8:143278396	8	144360422	144361034	chr8:144360422-144361034	chr8	143278396	+	hypomethylation	-0.38	0.62	1	TTS10kb	ZFP41
8	144360566	144360566	chr8:143278396	8	144360422	144361034	chr8:144360422-144361034	chr8	143278396	-	hypomethylation	-0.38	0.62	1	TTS10kb	RP13-582O9.5
8	144360666	144360666	chr8:143278496	8	144360422	144361034	chr8:144360422-144361034	chr8	143278496	-	hypomethylation	-0.35	0.65	1	TTS10kb	RP13-582O9.5
8	144360666	144360666	chr8:143278496	8	144360422	144361034	chr8:144360422-144361034	chr8	143278496	+	hypomethylation	-0.35	0.65	1	TTS10kb	GLI4
8	144360666	144360666	chr8:143278496	8	144360422	144361034	chr8:144360422-144361034	chr8	143278496	+	hypomethylation	-0.35	0.65	1	TTS10kb	ZFP41
8	144360702	144360702	chr8:143278532	8	144360422	144361034	chr8:144360422-144361034	chr8	143278532	+	hypomethylation	-0.33	0.67	1	TTS10kb	GLI4
8	144360702	144360702	chr8:143278532	8	144360422	144361034	chr8:144360422-144361034	chr8	143278532	-	hypomethylation	-0.33	0.67	1	TTS10kb	RP13-582O9.5
8	144360702	144360702	chr8:143278532	8	144360422	144361034	chr8:144360422-144361034	chr8	143278532	+	hypomethylation	-0.33	0.67	1	TTS10kb	ZFP41
8	144360708	144360708	chr8:143278538	8	144360422	144361034	chr8:144360422-144361034	chr8	143278538	-	hypomethylation	-0.36	0.55	0.91	TTS10kb	RP13-582O9.5
8	144360708	144360708	chr8:143278538	8	144360422	144361034	chr8:144360422-144361034	chr8	143278538	+	hypomethylation	-0.36	0.55	0.91	TTS10kb	ZFP41
8	144360708	144360708	chr8:143278538	8	144360422	144361034	chr8:144360422-144361034	chr8	143278538	+	hypomethylation	-0.36	0.55	0.91	TTS10kb	GLI4
8	144360754	144360754	chr8:143278584	8	144360422	144361034	chr8:144360422-144361034	chr8	143278584	+	hypomethylation	-0.3	0.4	0.7	TTS10kb	ZFP41
8	144360754	144360754	chr8:143278584	8	144360422	144361034	chr8:144360422-144361034	chr8	143278584	+	hypomethylation	-0.3	0.4	0.7	TTS10kb	GLI4
8	144360754	144360754	chr8:143278584	8	144360422	144361034	chr8:144360422-144361034	chr8	143278584	-	hypomethylation	-0.3	0.4	0.7	TTS10kb	RP13-582O9.5
8	144360967	144360967	chr8:143278797	8	144360422	144361034	chr8:144360422-144361034	chr8	143278797	+	hypomethylation	-0.41	0.42	0.83	TTS10kb	GLI4
8	144360967	144360967	chr8:143278797	8	144360422	144361034	chr8:144360422-144361034	chr8	143278797	-	hypomethylation	-0.41	0.42	0.83	TTS10kb	RP13-582O9.5
8	144360967	144360967	chr8:143278797	8	144360422	144361034	chr8:144360422-144361034	chr8	143278797	+	hypomethylation	-0.41	0.42	0.83	TTS10kb	ZFP41
8	144360988	144360988	chr8:143278818	8	144360422	144361034	chr8:144360422-144361034	chr8	143278818	+	hypermethylation	0.31	0.51	0.2	TTS10kb	ZFP41
8	144360988	144360988	chr8:143278818	8	144360422	144361034	chr8:144360422-144361034	chr8	143278818	-	hypermethylation	0.31	0.51	0.2	TTS10kb	RP13-582O9.5
8	144360988	144360988	chr8:143278818	8	144360422	144361034	chr8:144360422-144361034	chr8	143278818	+	hypermethylation	0.31	0.51	0.2	TTS10kb	GLI4
8	144627957	144627957	chr8:143545787	8	144627865	144628210	chr8:144627865-144628210	chr8	143545787	-	hypomethylation	-0.41	0.25	0.66	intron	RP11-661A12.5
8	144627957	144627957	chr8:143545787	8	144627865	144628210	chr8:144627865-144628210	chr8	143545787	+	hypomethylation	-0.41	0.25	0.66	TTS10kb	RP11-661A12.4
8	144628016	144628016	chr8:143545846	8	144627865	144628210	chr8:144627865-144628210	chr8	143545846	+	hypomethylation	-0.33	0.34	0.67	TTS10kb	RP11-661A12.4
8	144628016	144628016	chr8:143545846	8	144627865	144628210	chr8:144627865-144628210	chr8	143545846	-	hypomethylation	-0.33	0.34	0.67	intron	RP11-661A12.5
8	144628058	144628058	chr8:143545888	8	144627865	144628210	chr8:144627865-144628210	chr8	143545888	+	hypomethylation	-0.53	0.34	0.86	TTS10kb	RP11-661A12.4
8	144628058	144628058	chr8:143545888	8	144627865	144628210	chr8:144627865-144628210	chr8	143545888	-	hypomethylation	-0.53	0.34	0.86	intron	RP11-661A12.5
8	144820470	144820470	chr8:143738300	8	144820199	144820570	chr8:144820199-144820570	chr8	143738300	+	hypermethylation	0.48	0.62	0.13	TSS1500	FAM83H-AS1
8	144820470	144820470	chr8:143738300	8	144820199	144820570	chr8:144820199-144820570	chr8	143738300	+	hypermethylation	0.48	0.62	0.13	intron	FAM83H-AS1
8	144820527	144820527	chr8:143738357	8	144820199	144820570	chr8:144820199-144820570	chr8	143738357	+	hypermethylation	0.3	0.66	0.36	TSS1500	FAM83H-AS1
8	144820527	144820527	chr8:143738357	8	144820199	144820570	chr8:144820199-144820570	chr8	143738357	+	hypermethylation	0.3	0.66	0.36	intron	FAM83H-AS1
8	145938528	145938528	chr8:144713143	8	145938520	145938651	chr8:145938520-145938651	chr8	144713143	+	hypermethylation	0.59	0.72	0.13	TTS10kb	AF186192.5
8	145938528	145938528	chr8:144713143	8	145938520	145938651	chr8:145938520-145938651	chr8	144713143	-	hypermethylation	0.59	0.72	0.13	TTS10kb	ZNF251
8	145938528	145938528	chr8:144713143	8	145938520	145938651	chr8:145938520-145938651	chr8	144713143	+	hypermethylation	0.59	0.72	0.13	TSS1500	AF186192.6
8	145938536	145938536	chr8:144713151	8	145938520	145938651	chr8:145938520-145938651	chr8	144713151	+	hypermethylation	0.66	0.72	0.06	TSS1500	AF186192.6
8	145938536	145938536	chr8:144713151	8	145938520	145938651	chr8:145938520-145938651	chr8	144713151	+	hypermethylation	0.66	0.72	0.06	TTS10kb	AF186192.5
8	145938536	145938536	chr8:144713151	8	145938520	145938651	chr8:145938520-145938651	chr8	144713151	-	hypermethylation	0.66	0.72	0.06	TTS10kb	ZNF251
8	145938544	145938544	chr8:144713159	8	145938520	145938651	chr8:145938520-145938651	chr8	144713159	+	hypermethylation	0.64	0.69	0.05	TSS1500	AF186192.6
8	145938544	145938544	chr8:144713159	8	145938520	145938651	chr8:145938520-145938651	chr8	144713159	-	hypermethylation	0.64	0.69	0.05	TTS10kb	ZNF251
8	145938544	145938544	chr8:144713159	8	145938520	145938651	chr8:145938520-145938651	chr8	144713159	+	hypermethylation	0.64	0.69	0.05	TTS10kb	AF186192.5
8	145938563	145938563	chr8:144713178	8	145938520	145938651	chr8:145938520-145938651	chr8	144713178	+	hypermethylation	0.55	0.71	0.16	TTS10kb	AF186192.5
8	145938563	145938563	chr8:144713178	8	145938520	145938651	chr8:145938520-145938651	chr8	144713178	+	hypermethylation	0.55	0.71	0.16	TSS1500	AF186192.6
8	145938563	145938563	chr8:144713178	8	145938520	145938651	chr8:145938520-145938651	chr8	144713178	-	hypermethylation	0.55	0.71	0.16	TTS10kb	ZNF251
8	145938564	145938564	chr8:144713179	8	145938520	145938651	chr8:145938520-145938651	chr8	144713179	+	hypermethylation	0.316430626504323	0.683204315260924	0.366773688756601	TSS1500	AF186192.6
8	145938575	145938575	chr8:144713190	8	145938520	145938651	chr8:145938520-145938651	chr8	144713190	-	hypermethylation	0.39	0.76	0.38	TTS10kb	ZNF251
8	145938575	145938575	chr8:144713190	8	145938520	145938651	chr8:145938520-145938651	chr8	144713190	+	hypermethylation	0.39	0.76	0.38	TSS1500	AF186192.6
8	145938575	145938575	chr8:144713190	8	145938520	145938651	chr8:145938520-145938651	chr8	144713190	+	hypermethylation	0.39	0.76	0.38	TTS10kb	AF186192.5
8	145938591	145938591	chr8:144713206	8	145938520	145938651	chr8:145938520-145938651	chr8	144713206	+	hypermethylation	0.53	0.58	0.06	TSS1500	AF186192.6
8	145938591	145938591	chr8:144713206	8	145938520	145938651	chr8:145938520-145938651	chr8	144713206	+	hypermethylation	0.53	0.58	0.06	TTS10kb	AF186192.5
8	145938591	145938591	chr8:144713206	8	145938520	145938651	chr8:145938520-145938651	chr8	144713206	-	hypermethylation	0.53	0.58	0.06	TTS10kb	ZNF251
8	145938601	145938601	chr8:144713216	8	145938520	145938651	chr8:145938520-145938651	chr8	144713216	-	hypermethylation	0.5	0.62	0.12	TTS10kb	ZNF251
8	145938601	145938601	chr8:144713216	8	145938520	145938651	chr8:145938520-145938651	chr8	144713216	+	hypermethylation	0.5	0.62	0.12	TSS1500	AF186192.6
8	145938601	145938601	chr8:144713216	8	145938520	145938651	chr8:145938520-145938651	chr8	144713216	+	hypermethylation	0.5	0.62	0.12	TTS10kb	AF186192.5
8	145938606	145938606	chr8:144713221	8	145938520	145938651	chr8:145938520-145938651	chr8	144713221	+	hypermethylation	0.4	0.63	0.24	TSS1500	AF186192.6
8	145938606	145938606	chr8:144713221	8	145938520	145938651	chr8:145938520-145938651	chr8	144713221	+	hypermethylation	0.4	0.63	0.24	TTS10kb	AF186192.5
8	145938606	145938606	chr8:144713221	8	145938520	145938651	chr8:145938520-145938651	chr8	144713221	-	hypermethylation	0.4	0.63	0.24	TTS10kb	ZNF251
8	145938623	145938623	chr8:144713238	8	145938520	145938651	chr8:145938520-145938651	chr8	144713238	-	hypermethylation	0.5	0.75	0.25	TTS10kb	ZNF251
8	145938623	145938623	chr8:144713238	8	145938520	145938651	chr8:145938520-145938651	chr8	144713238	+	hypermethylation	0.5	0.75	0.25	TTS10kb	AF186192.5
8	145938623	145938623	chr8:144713238	8	145938520	145938651	chr8:145938520-145938651	chr8	144713238	+	hypermethylation	0.5	0.75	0.25	TSS1500	AF186192.6
8	145938627	145938627	chr8:144713242	8	145938520	145938651	chr8:145938520-145938651	chr8	144713242	+	hypermethylation	0.53	0.59	0.06	TTS10kb	AF186192.5
8	145938627	145938627	chr8:144713242	8	145938520	145938651	chr8:145938520-145938651	chr8	144713242	+	hypermethylation	0.53	0.59	0.06	TSS1500	AF186192.6
8	145938627	145938627	chr8:144713242	8	145938520	145938651	chr8:145938520-145938651	chr8	144713242	-	hypermethylation	0.53	0.59	0.06	TTS10kb	ZNF251
8	145938636	145938636	chr8:144713251	8	145938520	145938651	chr8:145938520-145938651	chr8	144713251	+	hypermethylation	0.64	0.71	0.08	TTS10kb	AF186192.5
8	145938636	145938636	chr8:144713251	8	145938520	145938651	chr8:145938520-145938651	chr8	144713251	-	hypermethylation	0.64	0.71	0.08	TTS10kb	ZNF251
8	145938636	145938636	chr8:144713251	8	145938520	145938651	chr8:145938520-145938651	chr8	144713251	+	hypermethylation	0.64	0.71	0.08	TSS1500	AF186192.6
8	145938640	145938640	chr8:144713255	8	145938520	145938651	chr8:145938520-145938651	chr8	144713255	+	hypermethylation	0.44	0.75	0.31	TSS1500	AF186192.6
8	145938640	145938640	chr8:144713255	8	145938520	145938651	chr8:145938520-145938651	chr8	144713255	+	hypermethylation	0.44	0.75	0.31	TTS10kb	AF186192.5
8	145938640	145938640	chr8:144713255	8	145938520	145938651	chr8:145938520-145938651	chr8	144713255	-	hypermethylation	0.44	0.75	0.31	TTS10kb	ZNF251
8	17665546	17665546	chr8:17808037	8	17665479	17665814	chr8:17665479-17665814	chr8	17808037	+	hypomethylation	-0.41	0.32	0.73	TSS1500	RP11-806O11.1
8	17665546	17665546	chr8:17808037	8	17665479	17665814	chr8:17665479-17665814	chr8	17808037	+	hypomethylation	-0.41	0.32	0.73	intron	RP11-156K13.1
8	17665592	17665592	chr8:17808083	8	17665479	17665814	chr8:17665479-17665814	chr8	17808083	+	hypomethylation	-0.31	0.22	0.53	TSS1500	RP11-806O11.1
8	17665592	17665592	chr8:17808083	8	17665479	17665814	chr8:17665479-17665814	chr8	17808083	+	hypomethylation	-0.31	0.22	0.53	intron	RP11-156K13.1
8	19082418	19082418	chr8:19224908	8	19082378	19082614	chr8:19082378-19082614	chr8	19224908	-	hypomethylation	-0.31	0.5	0.82	intron	RP11-1080G15.1
8	21775800	21775800	chr8:21918289	8	21775759	21776194	chr8:21775759-21776194	chr8	21918289	+	hypomethylation	-0.32	0.39	0.71	TSS1500	XPO7
8	2530553	2530553	chr8:2673045	8	2530387	2530737	chr8:2530387-2530737	chr8	2673045	-	hypomethylation	-0.41	0.5	0.91	intron	RP11-134O21.1
8	27138828	27138828	chr8:27281311	8	27138634	27138989	chr8:27138634-27138989	chr8	27281311	-	hypomethylation	-0.33	0.26	0.59	TTS10kb	TRIM35
8	27449597	27449597	chr8:27592080	8	27449540	27450013	chr8:27449540-27450013	chr8	27592080	+	hypomethylation	-0.47	0.17	0.64	TTS10kb	GULOP
8	27449597	27449597	chr8:27592080	8	27449540	27450013	chr8:27449540-27450013	chr8	27592080	-	hypomethylation	-0.47	0.17	0.64	TTS10kb	CLU
8	27449607	27449607	chr8:27592090	8	27449540	27450013	chr8:27449540-27450013	chr8	27592090	-	hypomethylation	-0.42	0.23	0.65	TTS10kb	CLU
8	27449607	27449607	chr8:27592090	8	27449540	27450013	chr8:27449540-27450013	chr8	27592090	+	hypomethylation	-0.42	0.23	0.65	TTS10kb	GULOP
8	27449639	27449639	chr8:27592122	8	27449540	27450013	chr8:27449540-27450013	chr8	27592122	+	hypomethylation	-0.42	0.27	0.68	TTS10kb	GULOP
8	27449639	27449639	chr8:27592122	8	27449540	27450013	chr8:27449540-27450013	chr8	27592122	-	hypomethylation	-0.42	0.27	0.68	TTS10kb	CLU
8	29413729	29413729	chr8:29556212	8	29413574	29413927	chr8:29413574-29413927	chr8	29556212	+	hypomethylation	-0.42	0.4	0.82	intron	RP11-486M23.2
8	29623205	29623205	chr8:29765689	8	29623150	29623293	chr8:29623150-29623293	chr8	29765689	+	hypomethylation	-0.47	0.42	0.89	intron	AC145110.1
8	29623241	29623241	chr8:29765725	8	29623150	29623293	chr8:29623150-29623293	chr8	29765725	+	hypomethylation	-0.56	0.37	0.93	intron	AC145110.1
8	29915015	29915015	chr8:30057499	8	29914930	29915195	chr8:29914930-29915195	chr8	30057499	-	hypermethylation	0.32	0.7	0.38	TTS10kb	SARAF
8	38757436	38757436	chr8:38899918	8	38757431	38758061	chr8:38757431-38758061	chr8	38899918	+	hypermethylation	0.37	0.87	0.5	TSS1500	PLEKHA2
8	38757450	38757450	chr8:38899932	8	38757431	38758061	chr8:38757431-38758061	chr8	38899932	+	hypermethylation	0.35	0.75	0.4	TSS1500	PLEKHA2
8	38757493	38757493	chr8:38899975	8	38757431	38758061	chr8:38757431-38758061	chr8	38899975	+	hypermethylation	0.31	0.86	0.56	TSS1500	PLEKHA2
8	38757531	38757531	chr8:38900013	8	38757431	38758061	chr8:38757431-38758061	chr8	38900013	+	hypermethylation	0.43	0.76	0.33	TSS1500	PLEKHA2
8	41446146	41446146	chr8:41588627	8	41445863	41446158	chr8:41445863-41446158	chr8	41588627	+	hypomethylation	-0.41	0.49	0.9	intron	AGPAT6
8	42270426	42270426	chr8:42412908	8	42270426	42270603	chr8:42270426-42270603	chr8	42412908	+	hypermethylation	0.43	0.58	0.15	TTS10kb	VDAC3
8	42270426	42270426	chr8:42412908	8	42270426	42270603	chr8:42270426-42270603	chr8	42412908	-	hypermethylation	0.43	0.58	0.15	TTS10kb	SLC20A2
8	42270454	42270454	chr8:42412936	8	42270426	42270603	chr8:42270426-42270603	chr8	42412936	+	hypermethylation	0.37	0.53	0.17	TTS10kb	VDAC3
8	42270454	42270454	chr8:42412936	8	42270426	42270603	chr8:42270426-42270603	chr8	42412936	-	hypermethylation	0.37	0.53	0.17	TTS10kb	SLC20A2
8	42270581	42270581	chr8:42413063	8	42270426	42270603	chr8:42270426-42270603	chr8	42413063	+	hypermethylation	0.5	0.54	0.04	TTS10kb	VDAC3
8	42270581	42270581	chr8:42413063	8	42270426	42270603	chr8:42270426-42270603	chr8	42413063	-	hypermethylation	0.5	0.54	0.04	TTS10kb	SLC20A2
8	55382673	55382673	chr8:54470113	8	55382610	55382722	chr8:55382610-55382722	chr8	54470113	+	hypermethylation	0.32	0.45	0.12	intron	RP11-53M11.5
8	55382673	55382673	chr8:54470113	8	55382610	55382722	chr8:55382610-55382722	chr8	54470113	+	hypermethylation	0.32	0.45	0.12	TTS10kb	SOX17
8	55382673	55382673	chr8:54470113	8	55382610	55382722	chr8:55382610-55382722	chr8	54470113	-	hypermethylation	0.32	0.45	0.12	TTS10kb	TRMT112P7
8	55382680	55382680	chr8:54470120	8	55382610	55382722	chr8:55382610-55382722	chr8	54470120	-	hypermethylation	0.5	0.5	0	TTS10kb	TRMT112P7
8	55382680	55382680	chr8:54470120	8	55382610	55382722	chr8:55382610-55382722	chr8	54470120	+	hypermethylation	0.5	0.5	0	TTS10kb	SOX17
8	55382680	55382680	chr8:54470120	8	55382610	55382722	chr8:55382610-55382722	chr8	54470120	+	hypermethylation	0.5	0.5	0	intron	RP11-53M11.5
8	55382683	55382683	chr8:54470123	8	55382610	55382722	chr8:55382610-55382722	chr8	54470123	-	hypermethylation	0.3	0.43	0.12	TTS10kb	TRMT112P7
8	55382683	55382683	chr8:54470123	8	55382610	55382722	chr8:55382610-55382722	chr8	54470123	+	hypermethylation	0.3	0.43	0.12	intron	RP11-53M11.5
8	55382683	55382683	chr8:54470123	8	55382610	55382722	chr8:55382610-55382722	chr8	54470123	+	hypermethylation	0.3	0.43	0.12	TTS10kb	SOX17
8	55382688	55382688	chr8:54470128	8	55382610	55382722	chr8:55382610-55382722	chr8	54470128	+	hypermethylation	0.31	0.44	0.12	intron	RP11-53M11.5
8	55382688	55382688	chr8:54470128	8	55382610	55382722	chr8:55382610-55382722	chr8	54470128	+	hypermethylation	0.31	0.44	0.12	TTS10kb	SOX17
8	55382688	55382688	chr8:54470128	8	55382610	55382722	chr8:55382610-55382722	chr8	54470128	-	hypermethylation	0.31	0.44	0.12	TTS10kb	TRMT112P7
